extended name	biggID	model_bigg_id
4-Guanidinobutanoate	cpd00762	Universal
4-Maleylacetoacetate	cpd00763	Universal
7-8-Diaminononanoate	cpd00764	Universal
L-Gulonolactone	cpd00765	Universal
Ascorbate radical	cpd00766	Universal
N-Acetyl-L-aspartate	cpd00767	Universal
N-Carbamoylsarcosine	cpd00768	Universal
N-Formyl-L-aspartate	cpd00769	Universal
N-Formyl-L-glutamate	cpd00770	Universal
N-Methyl-L-glutamate	cpd00771	Universal
L-Theanine	cpd00772	Universal
UDP-MurNAc	cpd00773	Universal
UroporphyrinogenIII	cpd00774	Universal
(R)-4-Dehydropantoate	cpd00775	Universal
Squalene 2,3-oxide	cpd00776	Universal
(S)-6-Hydroxynicotine	cpd00777	Universal
2,5-Dihydroxypyridine	cpd00778	Universal
L-Diiodotyrosine	cpd00779	Universal
Fumarylacetoacetate	cpd00780	Universal
5-Dehydrogluconate	cpd00781	Universal
Pimeloyl-CoA	cpd00782	Universal
CMP-N-acylneuraminate	cpd00783	Universal
Dihydroresorcinol	cpd00784	Universal
D-Galactose 6-sulfate	cpd00785	Universal
Ribitol 5-phosphate	cpd00786	Universal
Desulfoglucotropeolin	cpd00787	Universal
N-Acetyl-beta-alanine	cpd00788	Universal
N-Sulfo-D-glucosamine	cpd00789	Universal
O-Acetyl-L-homoserine	cpd00790	Universal
ProtoporphyrinogenIX	cpd00791	Universal
Reduced coenzyme F420	cpd00792	Universal
Thiamine phosphate	cpd00793	Universal
TRHL	cpd00794	Universal
(R)-2-Hydroxyglutarate	cpd00795	Universal
(R)-3,3-Dimethylmalate	cpd00796	Universal
(R)-3-Hydroxybutanoate	cpd00797	Universal
16alpha-Hydroxysteroid	cpd00798	Universal
Deacetylvindoline	cpd00799	Universal
8-Amino-7-oxononanoate	cpd00800	Universal
Cellobiose-1,5-lactone	cpd00801	Universal
D-fructose-1-phosphate	cpd00802	Universal
D-Ribose 5-diphosphate	cpd00803	Universal
Sorbitol 6-phosphate	cpd00804	Universal
D-Tagatose 6-phosphate	cpd00805	Universal
L-Fuculose1-phosphate	cpd00806	Universal
L-histidinol-phosphate	cpd00807	Universal
L-ribulose-5-phosphate	cpd00808	Universal
O-Phospho-L-homoserine	cpd00809	Universal
Orotidylic acid	cpd00810	Universal
(CH3)3NO	cpd00811	Universal
5-phosphomevalonate	cpd00812	Universal
Pyrogallol	cpd00813	Universal
4-Methylene-L-glutamine	cpd00814	Universal
2-Oxo-5-aminovalerate	cpd00815	Universal
7,8-Dihydroxykynurenate	cpd00816	Universal
D-Arabinose5-phosphate	cpd00817	Universal
6-Phospho-D-galactose	cpd00818	Universal
L-Arabinono-1,4-lactone	cpd00819	Universal
L-Galactono-1,4-lactone	cpd00820	Universal
Nucleoside 5'-phosphate	cpd00821	Universal
O-Succinyl-L-homoserine	cpd00822	Universal
Oxidized dithiothreitol	cpd00823	Universal
Sphinganine 1-phosphate	cpd00824	Universal
Streptidine 6-phosphate	cpd00825	Universal
(-)-trans-Isopiperitenol	cpd00826	Universal
18-Hydroxycorticosterone	cpd00827	Universal
2-Dehydropantolactone	cpd00828	Universal
2-trans,6-trans-Farnesol	cpd00829	Universal
4-Hydroxy-2-oxoglutarate	cpd00830	Universal
L-Rhamnulose 1-phosphate	cpd00831	Universal
N-Acetyl-D-chondrosamine	cpd00832	Universal
N-Acetyl-D-glucosaminate	cpd00833	Universal
Phosphopantetheine	cpd00834	Universal
Phospho-beta-D-glucoside	cpd00835	Universal
S-Acetyldihydrolipoamide	cpd00836	Universal
S-Adenosylmethioninamine	cpd00837	Universal
Streptomycin 6-phosphate	cpd00838	Universal
alpha-D-Glucosyl-protein	cpd00839	Universal
L-beta-Lysine	cpd00840	Universal
5-diphosphomevalonate	cpd00841	Universal
(S)-3-Hydroxybutyryl-CoA	cpd00842	Universal
Tartronate semialdehyde	cpd00843	Universal
2-Hydroxycyclohexan-1-one	cpd00844	Universal
4-Trimethylammoniobutanal	cpd00845	Universal
5'-Phosphomononucleotides	cpd00846	Universal
Ribose 1,5-bisphosphate	cpd00847	Universal
1-Methylhistidine	cpd00848	Universal
Quercetin 3,3'-bissulfate	cpd00849	Universal
Quercetin 3,4'-bissulfate	cpd00850	Universal
trans-4-Hydroxy-L-proline	cpd00851	Universal
beta-Glucogallin	cpd00852	Universal
DPG	cpd00853	Universal
Homoprotocatechuate	cpd00854	Universal
beta-Pyrazol-1-ylalanine	cpd00855	Universal
3-Carboxy-cis,cis-muconate	cpd00856	Universal
Provitamin D3	cpd00857	Universal
L-Glutamate5-semialdehyde	cpd00858	Universal
Pseudouridine 5'-phosphate	cpd00859	Universal
S-Succinyldihydrolipoamide	cpd00860	Universal
UDP-N-acetyl-D-mannosamine	cpd00861	Universal
alpha-D-Hexose 1-phosphate	cpd00862	Universal
beta-D-Glucose 6-phosphate	cpd00863	Universal
1,3,8-Naphthalenertriol	cpd00864	Universal
1-O-Sinapoyl-beta-D-glucose	cpd00865	Universal
17alpha-Hydroxyprogesterone	cpd00866	Universal
Inositol 1-phosphate	cpd00867	Universal
p-hydroxyphenylpyruvate	cpd00868	Universal
4-methylthio 2-oxobutyrate	cpd00869	Universal
gamma-butyrobetaine	cpd00870	Universal
D-Ribulose 1,5-bisphosphate	cpd00871	Universal
N,N-Dimethylaniline N-oxide	cpd00872	Universal
Nicotinate ribonucleotide	cpd00873	Universal
(3S,5S)-3,5-Diaminocaproate	cpd00874	Universal
KDO	cpd00875	Universal
3-Hydroxyisobutyrate	cpd00876	Universal
Lathosterol	cpd00877	Universal
Glucocerebroside	cpd00878	Universal
Palmitoylglycerone phosphate	cpd00879	Universal
1-Phospho-alpha-D-glucuronate	cpd00880	Universal
Caffeate	cpd00881	Universal
Melilotate	cpd00882	Universal
N-Acylneuraminate 9-phosphate	cpd00883	Universal
N(omega)-(ADP-D-ribosyl)-L-arginine	cpd00884	Universal
Phytate	cpd00885	Universal
D-3-Amino-isobutanoate	cpd00886	Universal
3-(3,4-Dihydroxyphenyl)lactate	cpd00887	Universal
N-Methylethanolamine phosphate	cpd00888	Universal
5-Hydroxylysine	cpd00889	Universal
UDP-N-acetylmuramoyl-L-alanine	cpd00890	Universal
L-methylmalonyl-CoA	cpd00891	Universal
scyllo-Inosamine	cpd00892	Universal
2-(Acetamidomethylene)succinate	cpd00893	Universal
2-Dehydro-3-deoxy-D-galactonate	cpd00894	Universal
H4MPT	cpd00895	Universal
6-Phospho-2-dehydro-D-gluconate	cpd00896	Universal
CDP-4-dehydro-6-deoxy-D-glucose	cpd00897	Universal
Inositol 1,4-bisphosphate	cpd00898	Universal
Dihydrostreptomycin 6-phosphate	cpd00899	Universal
GDP-4-dehydro-D-rhamnose	cpd00900	Universal
Methyl 2-diazoacetamidohexonate	cpd00901	Universal
sn-glycero-3-Phospho-1-inositol	cpd00902	Universal
12-OPDA	cpd00903	Universal
DHA	cpd00904	Universal
Guanosine 3',5'-bis(diphosphate)	cpd00905	Universal
all-trans-Hexaprenyl diphosphate	cpd00906	Universal
alpha-D-glucose-1,6-biphosphate	cpd00907	Universal
Glycerophosphoethanolamine	cpd00908	Universal
1-Aminocyclopropane-1-carboxylate	cpd00909	Universal
Galactinol	cpd00910	Universal
6-phospho-D-glucono-1-5-lactone	cpd00911	Universal
N-Acetyl-beta-D-glucosaminylamine	cpd00912	Universal
2',3'-Cyclic nucleotide	cpd00913	Universal
Inositol 1,3,4-trisphosphate	cpd00914	Universal
3,5-Diiodo-4-hydroxyphenylpyruvate	cpd00915	Universal
Ins(1,4,5)P3	cpd00916	Universal
7,8-Dihydro-7,8-dihydroxykynurenate	cpd00917	Universal
2-Acetamido-5-oxopentanoate	cpd00918	Universal
Homocitrate	cpd00919	Universal
4-(2-Aminophenyl)-2,4-dioxobutanoate	cpd00920	Universal
N-(6-Aminohexanoyl)-6-aminohexanoate	cpd00921	Universal
delta1-Piperideine-2-carboxylate	cpd00922	Universal
3-Hydroxy-N6,N6,N6-trimethyl-L-lysine	cpd00923	Universal
AppppA	cpd00924	Universal
GppppG	cpd00925	Universal
Anserine	cpd00926	Universal
(-)-Glycinol	cpd00927	Universal
3,7-Di-O-methylquercetin	cpd00928	Universal
3'-Deoxydihydrostreptomycin 6-phosphate	cpd00929	Universal
imidazole acetol-phosphate	cpd00930	Universal
5-Amino-6--5-phosphoribosylaminouracil	cpd00931	Universal
5-O--1-Carboxyvinyl-3-phosphoshikimate	cpd00932	Universal
3-Hydroxy-2-methylpyridine-5-carboxylate	cpd00933	Universal
Inositol 1,3,4,5-tetrakisphosphate	cpd00934	Universal
2,6-Dioxo-6-phenylhexa-3-enoate	cpd00935	Universal
5-Formyl-H4MPT	cpd00936	Universal
trans-2'-Carboxybenzalpyruvate	cpd00937	Universal
4-Carboxymuconolactone	cpd00938	Universal
Toxopyrimidine	cpd00939	Universal
Dihydrostreptomycin 3'alpha,6-bisphosphate	cpd00940	Universal
1-Acyl-2-oleoyl-sn-glycero-3-phosphocholine	cpd00941	Universal
1-Amino-1-deoxy-scyllo-inositol 4-phosphate	cpd00942	Universal
Inositol 1,3,4,5,6-pentakisphosphate	cpd00943	Universal
2,6-Dichlorophenol-4-(p-benzoquinone imine)	cpd00944	Universal
2-Dehydro-3-deoxy-D-galactonate 6-phosphate	cpd00945	Universal
Undecaprenyl diphospho N-acetyl-glucosamine	cpd00946	Universal
LacCer	cpd00947	Universal
Isohexenyl-glutaconyl-CoA	cpd00948	Universal
3alpha,7alpha-Dihydroxy-12-oxo-5beta-cholanate	cpd00949	Universal
N-Amidino-scyllo-inosamine 4-phosphate	cpd00950	Universal
D-5-O-Methyl-2,3,5/4,6-pentahydroxycyclohexanone	cpd00951	Universal
6-Hydroxypseudooxynicotine	cpd00952	Universal
1D-1-Guanidino-3-amino-1,3-dideoxy-scyllo-inositol	cpd00953	Universal
6-hydroxymethyl dihydropterin	cpd00954	Universal
3alpha,7alpha,12alpha-Trihydroxy-5beta-cholestan-26-al	cpd00955	Universal
1-(2-carboxyphenylamino)-1-deoxyribulose 5-phosphate	cpd00956	Universal
2,5-Diamino-6-(5'-phosphoribosylamino)-4-pyrimidineone	cpd00957	Universal
4-Deoxy-beta-D-gluc-4-enuronosyl-(1,3)-N-acetyl-D-galactosamine	cpd00958	Universal
1,4-beta-D-Galactosyl-(alpha-1,3-L-fucosyl)-N-acetyl-D-glucosaminyl- R	cpd00959	Universal
PGI2	cpd00960	Universal
(S)-N-[3-(3,4-Methylenedioxyphenyl)-2-(mercaptomethyl)-1- oxoprolyl]glycine	cpd00961	Universal
(S)-N-[3-(3,4-Methylenedioxyphenyl)-2-(mercaptomethyl)-1-oxoprolyl]- (S)-alanine	cpd00962	Universal
(S)-N-[3-(3,4-Methylenedioxyphenyl)-2-(acetylthio)methyl-1- oxoprolyl]glycine benzyl ester	cpd00963	Universal
(S)-N-[3-(3,4-Methylenedioxyphenyl)-2-(acetylthio)methyl-1- oxoprolyl]-(S)-alanine benzyl ester	cpd00964	Universal
Hg	cpd00965	Universal
HBr	cpd00966	Universal
NMP	cpd00970	Universal
Na+	cpd00971	Universal
XDP	cpd00972	Universal
E-64	cpd00973	Universal
RHg+	cpd00975	Universal
dIDP	cpd00976	Universal
dITP	cpd00977	Universal
dUDP	cpd00978	Universal
dXDP	cpd00979	Universal
dXTP	cpd00980	Universal
AA861	cpd00981	Universal
FADH2	cpd00982	Universal
Mucin	cpd00984	Universal
NH4OH	cpd00985	Universal
PQQH2	cpd00986	Universal
X-Trp	cpd00987	Universal
3'-AMP	cpd00988	Universal
3'-UMP	cpd00989	Universal
FK506	cpd00990	Universal
Fustin	cpd00991	Universal
1,2-Ethanediol	cpd00992	Universal
Hexose	cpd00993	Universal
I2	cpd00994	Universal
Ketose	cpd00995	Universal
Maleate	cpd00996	Universal
NH2Mec	cpd00997	Universal
Octane	cpd00998	Universal
Phytol	cpd00999	Universal
Prenol	cpd01000	Universal
AACOCF3	cpd01002	Universal
Alanine	cpd01003	Universal
Anisole	cpd01004	Universal
Arg-OEt	cpd01005	Universal
Aspirin	cpd01006	Universal
Benzene	cpd01007	Universal
Benzoin	cpd01008	Universal
Boc-Asn	cpd01009	Universal
Borneol	cpd01010	Universal
Butanal	cpd01011	Universal
Cd2+	cpd01012	Universal
Casbene	cpd01013	Universal
Cocaine	cpd01014	Universal
Cyanate	cpd01015	Universal
Cycasin	cpd01016	Universal
Cys-Gly	cpd01017	Universal
Cystine	cpd01018	Universal
Daphnin	cpd01019	Universal
Gallate	cpd01020	Universal
Glu-Glu	cpd01021	Universal
Lactate	cpd01022	Universal
Loganin	cpd01023	Universal
Methane	cpd01024	Universal
Neamine	cpd01025	Universal
Ouabain	cpd01026	Universal
Oxamate	cpd01027	Universal
Questin	cpd01028	Universal
Base Q	cpd01029	Universal
Salicin	cpd01030	Universal
Sorbose	cpd01031	Universal
Tacrine	cpd01032	Universal
Toluate	cpd01033	Universal
Toluol	cpd01034	Universal
Tropate	cpd01035	Universal
Tylosin	cpd01036	Universal
Tyr-OEt	cpd01037	Universal
Vitexin	cpd01038	Universal
Xaa-His	cpd01039	Universal
Xanthan	cpd01040	Universal
m-Cresol	cpd01041	Universal
p-Cresol	cpd01042	Universal
Acacetin	cpd01043	Universal
Propenal	cpd01044	Universal
Alizarin	cpd01045	Universal
Allysine	cpd01046	Universal
Apigenin	cpd01047	Universal
Arsenate	cpd01048	Universal
Atropine	cpd01049	Universal
Casein K	cpd01051	Universal
Chalcone	cpd01052	Universal
Chlorate	cpd01053	Universal
Chlorite	cpd01054	Universal
D-Allose	cpd01055	Universal
D-Apiose	cpd01056	Universal
D-Iditol	cpd01057	Universal
Farnesol	cpd01058	Universal
Ferulate	cpd01059	Universal
Flavonol	cpd01060	Universal
Geranial	cpd01061	Universal
Geraniol	cpd01062	Universal
Guaiacol	cpd01063	Universal
Indanone	cpd01064	Universal
Kallidin	cpd01065	Universal
L-Iditol	cpd01066	Universal
L-Lyxose	cpd01067	Universal
L-Xylose	cpd01068	Universal
Loganate	cpd01069	Universal
Lupinate	cpd01070	Universal
Luteolin	cpd01071	Universal
Morphine	cpd01072	Universal
Naproxen	cpd01073	Universal
Nigerose	cpd01074	Universal
Pregnane	cpd01075	Universal
Ricinine	cpd01076	Universal
Scopolin	cpd01077	Universal
Selenide	cpd01078	Universal
Selenium	cpd01079	Universal
ocdca	cpd01080	Universal
Sulindac	cpd01081	Universal
Syringin	cpd01082	Universal
Urethane	cpd01084	Universal
Viomycin	cpd01085	Universal
Warfarin	cpd01086	Universal
o-Cresol	cpd01087	Universal
1-Octanal	cpd01088	Universal
2-Furoate	cpd01089	Universal
Ethyne	cpd01090	Universal
Agaritine	cpd01091	Universal
Allantoin	cpd01092	Universal
Amastatin	cpd01093	Universal
mAMSA	cpd01094	Universal
Androstane	cpd01095	Universal
Apramycin	cpd01096	Universal
Bergapten	cpd01097	Universal
Bile acid	cpd01098	Universal
Calcidiol	cpd01099	Universal
Calycosin	cpd01100	Universal
Carbamate	cpd01101	Universal
Cetraxate	cpd01102	Universal
Cyanamide	cpd01103	Universal
Cytomycin	cpd01104	Universal
D-Apiitol	cpd01105	Universal
D-Leucine	cpd01106	Universal
Decanoate	cpd01107	Universal
Digallate	cpd01108	Universal
Ephedrine	cpd01109	Universal
VP-16	cpd01110	Universal
GDPhexose	cpd01111	Universal
Galactose	cpd01112	Universal
Hexanoate	cpd01113	Universal
Hippurate	cpd01114	Universal
Ibuprofen	cpd01115	Universal
Imidazole	cpd01116	Universal
Kievitone	cpd01117	Universal
Leupeptin	cpd01118	Universal
Licodione	cpd01119	Universal
Limonoate	cpd01120	Universal
Linamarin	cpd01121	Universal
Linoleate	cpd01122	Universal
Maleamate	cpd01123	Universal
Melatonin	cpd01124	Universal
NDP-hexose	cpd01125	Universal
Nonanoate	cpd01126	Universal
Phlorizin	cpd01128	Universal
Phthalate	cpd01129	Universal
Phytanate	cpd01130	Universal
Piroxicam	cpd01131	Universal
Puromycin	cpd01132	Universal
Stachyose	cpd01133	Universal
Tauropine	cpd01134	Universal
Taxifolin	cpd01135	Universal
Testolate	cpd01136	Universal
Thiorphan	cpd01137	Universal
Threonate	cpd01138	Universal
Tolrestat	cpd01139	Universal
UDP-apiose	cpd01140	Universal
Vermelone	cpd01141	Universal
Vicianose	cpd01142	Universal
Vindoline	cpd01143	Universal
Xylobiose	cpd01144	Universal
Z-Arg-Arg	cpd01145	Universal
Z-Gly-Pro	cpd01146	Universal
n-Decanol	cpd01147	Universal
2-AminoAMP	cpd01148	Universal
Ac-Tyr-OEt	cpd01149	Universal
Acrylamide	cpd01150	Universal
Adriamycin	cpd01151	Universal
Aldohexose	cpd01152	Universal
Arene diol	cpd01153	Universal
Bz-Arg-OEt	cpd01154	Universal
Cadaverine	cpd01155	Universal
Calcitriol	cpd01156	Universal
Chitobiose	cpd01157	Universal
Cilastatin	cpd01158	Universal
Coformycin	cpd01159	Universal
Cysteamine	cpd01160	Universal
D-Fuconate	cpd01161	Universal
D-Nopaline	cpd01162	Universal
D-Ornaline	cpd01163	Universal
D-Rhamnose	cpd01164	Universal
Destomysin	cpd01165	Universal
Diclofenac	cpd01166	Universal
Diflunisal	cpd01167	Universal
Disulfiram	cpd01168	Universal
L-Dopachrome	cpd01169	Universal
Ergosterol	cpd01170	Universal
Dulcose	cpd01171	Universal
Gibberellin	cpd01172	Universal
Globomycin	cpd01173	Universal
Glyceollin	cpd01174	Universal
Glyphosate	cpd01175	Universal
Hesperetin	cpd01176	Universal
Indan-1-ol	cpd01177	Universal
Inulobiose	cpd01178	Universal
Elaidinsaure	cpd01179	Universal
Isovitexin	cpd01180	Universal
Ketoprofen	cpd01181	Universal
Kynurenate	cpd01182	Universal
Kynurenine	cpd01183	Universal
L-Fructose	cpd01184	Universal
L-Fuconate	cpd01185	Universal
L-Fuculose	cpd01186	Universal
D-Gulitol	cpd01187	Universal
Lanosterol	cpd01188	Universal
Levanbiose	cpd01189	Universal
D-Lombricine	cpd01190	Universal
Lumichrome	cpd01191	Universal
Mannobiose	cpd01192	Universal
(+)-Medicarpin	cpd01193	Universal
Mesaconate	cpd01194	Universal
Morphinone	cpd01196	Universal
Nebularine	cpd01197	Universal
Neomycin B	cpd01198	Universal
Octylamine	cpd01199	Universal
Palatinose	cpd01200	Universal
Paromamine	cpd01201	Universal
Phloretate	cpd01202	Universal
Pinosylvin	cpd01203	Universal
Piperidine	cpd01204	Universal
Psychosine	cpd01205	Universal
Pyocyanine	cpd01206	Universal
Quercitrin	cpd01207	Universal
Resorcin	cpd01208	Universal
Scopoletin	cpd01209	Universal
Sitosterol	cpd01210	Universal
Thiocyanate	cpd01211	Universal
Thiopurine	cpd01212	Universal
Triacetate	cpd01213	Universal
Vistamycin	cpd01214	Universal
Vomifoliol	cpd01215	Universal
Vomilenine	cpd01216	Universal
Xanthosine	cpd01217	Universal
d-Borneol	cpd01218	Universal
Carvol	cpd01220	Universal
(S)-Acetoin	cpd01221	Universal
1,4-Lactone	cpd01222	Universal
2-Butenoate	cpd01223	Universal
trans-2-Hydroxycinnamate	cpd01224	Universal
Aculeacin A	cpd01225	Universal
Acylcholine	cpd01226	Universal
Albendazole	cpd01227	Universal
Aldosterone	cpd01228	Universal
Arene oxide	cpd01229	Universal
Arylmercury	cpd01230	Universal
Benzamidine	cpd01231	Universal
Benzenediol	cpd01232	Universal
CDP-abequose	cpd01233	Universal
Campesterol	cpd01234	Universal
Kepone	cpd01235	Universal
Chlorophyll	cpd01236	Universal
Choloyl-CoA	cpd01237	Universal
Columbamine	cpd01238	Universal
D-Erythrose	cpd01239	Universal
D-Glucoside	cpd01240	Universal
D-Norvaline	cpd01241	Universal
Thyminose	cpd01242	Universal
Desmosterol	cpd01243	Universal
Discadenine	cpd01244	Universal
GTP-gamma-S	cpd01245	Universal
Mucic acid	cpd01246	Universal
Glucosamine	cpd01247	Universal
Haloacetate	cpd01248	Universal
Haloperidol	cpd01249	Universal
Heptadecane	cpd01250	Universal
Homocystine	cpd01251	Universal
Hyponitrite	cpd01252	Universal
Indoleamine	cpd01253	Universal
Isoorientin	cpd01254	Universal
Kanamycin A	cpd01255	Universal
Kanamycin C	cpd01256	Universal
L-Galactose	cpd01257	Universal
L-Norvaline	cpd01258	Universal
T4	cpd01259	Universal
Lauroyl-CoA	cpd01260	Universal
Leu-Gly-Pro	cpd01261	Universal
Amylotriose	cpd01262	Universal
Nitroethane	cpd01263	Universal
Octadecanal	cpd01264	Universal
Orsellinate	cpd01265	Universal
Pentalenene	cpd01266	Universal
Valeramide	cpd01267	Universal
Pravastatin	cpd01268	Universal
2-Propanol	cpd01269	Universal
FMNH2	cpd01270	Universal
Rifamycin B	cpd01271	Universal
Rifamycin O	cpd01272	Universal
Rosmarinate	cpd01273	Universal
Scopolamine	cpd01274	Universal
Secologanin	cpd01275	Universal
Stipitatate	cpd01276	Universal
Streptamine	cpd01277	Universal
Taxiphyllin	cpd01278	Universal
Thioacetate	cpd01279	Universal
Trichodiene	cpd01280	Universal
Trithionate	cpd01281	Universal
Xanthoaphin	cpd01282	Universal
Methoxsalen	cpd01283	Universal
Zopolrestat	cpd01284	Universal
(+)-Sabinone	cpd01285	Universal
(-)-Sympatol	cpd01286	Universal
(R)-Vicianin	cpd01287	Universal
1,4-Dithiane	cpd01288	Universal
2-Iodophenol	cpd01289	Universal
2-Undecanone	cpd01290	Universal
3-Oxosteroid	cpd01291	Universal
4-Oxoproline	cpd01292	Universal
5-Oxoproline	cpd01293	Universal
2-Oxepanone	cpd01294	Universal
7-Oxosteroid	cpd01295	Universal
ADP-D-ribose	cpd01296	Universal
Glyceride	cpd01297	Universal
Aminoacetone	cpd01298	Universal
Aralkylamine	cpd01299	Universal
Asparagusate	cpd01300	Universal
Biotin amide	cpd01301	Universal
Biotinyl-CoA	cpd01302	Universal
Bleomycin B2	cpd01303	Universal
Camptothecin	cpd01304	Universal
Cucurbitacin	cpd01305	Universal
Cycloartenol	cpd01306	Universal
D-Lyxitol	cpd01307	Universal
D-Asparagine	cpd01308	Universal
D-Hamamelose	cpd01309	Universal
Daunomycin	cpd01310	Universal
Dethiobiotin	cpd01311	Universal
Disaccharide	cpd01312	Universal
Abomacetin	cpd01313	Universal
Ferrocyanide	cpd01314	Universal
Galactolipid	cpd01315	Universal
Gentamicin A	cpd01316	Universal
Geranoyl-CoA	cpd01317	Universal
Glycocholate	cpd01318	Universal
Homoarginine	cpd01319	Universal
Hygromycin B	cpd01320	Universal
Indometacin	cpd01321	Universal
Isoflavanone	cpd01322	Universal
Ketoaldehyde	cpd01323	Universal
L-Histidinal	cpd01324	Universal
L-Lysinamide	cpd01325	Universal
L-Lysyl-tRNA	cpd01326	Universal
L-Norleucine	cpd01327	Universal
L-Rhamnonate	cpd01328	Universal
Maltohexaose	cpd01329	Universal
Methotrexate	cpd01330	Universal
Naphthazarin	cpd01331	Universal
Nocardicin A	cpd01332	Universal
Nonanoyl-CoA	cpd01333	Universal
Obtusifoliol	cpd01334	Universal
Octanoyl-CoA	cpd01335	Universal
Okadaic acid	cpd01336	Universal
Romicil	cpd01337	Universal
Pentadecanal	cpd01338	Universal
2-Pentanone	cpd01339	Universal
Picolinamide	cpd01340	Universal
Piperitenone	cpd01341	Universal
Pregnenolone	cpd01342	Universal
Pyrazinamide	cpd01343	Universal
Secologanate	cpd01344	Universal
Taurocyamine	cpd01345	Universal
Thalassemine	cpd01346	Universal
Thiocysteine	cpd01347	Universal
Tolylacetate	cpd01348	Universal
Tos-Ph-CH2Cl	cpd01349	Universal
Trimethoprim	cpd01350	Universal
Ubiquinone-9	cpd01351	Universal
Undecaprenol	cpd01352	Universal
Xanthommatin	cpd01353	Universal
beta-Lactose	cpd01354	Universal
beta-Maltose	cpd01355	Universal
(R)-Amygdalin	cpd01356	Universal
(R)-Mandelate	cpd01357	Universal
(S)-Mandelate	cpd01358	Universal
16-Oxosteroid	cpd01359	Universal
o-Aminophenol	cpd01360	Universal
2-Nitrophenol	cpd01361	Universal
3-Ethylmalate	cpd01362	Universal
3-Oxalomalate	cpd01363	Universal
5'-Nucleotide	cpd01364	Universal
5'-Oxoinosine	cpd01365	Universal
Acetoxime	cpd01366	Universal
Acetylcholine	cpd01367	Universal
Vinyl cyanide	cpd01368	Universal
2-Propen-1-ol	cpd01369	Universal
Aristolochene	cpd01370	Universal
Aspulvinone E	cpd01371	Universal
Aspulvinone G	cpd01372	Universal
Aspulvinone H	cpd01373	Universal
Benzimidazole	cpd01374	Universal
Blasticidin S	cpd01375	Universal
Cellotetraose	cpd01376	Universal
Choline ester	cpd01377	Universal
CoA-disulfide	cpd01378	Universal
Cyanopyrazine	cpd01379	Universal
